Title,Bedrooms,Bathrooms,Floor_no,Occupancy_status,Floor_area,City,Price_in_taka,Location
"This Flat In Shahid Khawaja Nizamuddin Road, Jhautola With A Convenient Price Is Up For Sale",3,3,13,vacant,1500,cumilla,6000000.00,"Shahid Khawaja Nizamuddin Road, Jhautola"
Grab This 1550 Square Feet Flat Up For Sale In Jhautola,3,3,11,vacant,1550,cumilla,6500000.00,"Shahid Khawaja Nizamuddin Road, Jhautola"
1550 Sq Feet Flat For Sale In Jhautola,3,3,11,vacant,1550,cumilla,6510000.00,"Shahid Khawaja Nizamuddin Road, Jhautola"
In The Location Of Jhautola An Adequate 3 Bedroom House Is For Sale .,3,3,9,vacant,1500,cumilla,6000000.00,"Shahid Khawaja Nizamuddin Road, Jhautola"
This 1350 Sq Feet Flat For Sale In Thakurpara Close To Thakurpara Jame Masjid.,3,3,3,vacant,1350,cumilla,5130000.00,"South Thakur Para, Thakur Para"
"Dwell In This Apartment Of 1380 Sq Ft, Perfect For Your Calm Living In North Bagichagaon",3,3,9,vacant,1380,cumilla,5520000.00,"North Bagichagaon, Bagichagaon"
Well Defined And Nice Living Space Of 1390 Sq Ft Is Up For Sale In North Bagichagaon,3,3,8,vacant,1390,cumilla,5560000.00,"North Bagichagaon, Bagichagaon"
See This Nicely Planned 1200 Sq Ft Flat Which Is Up For Sale In Jhautola Nearby Medi Hospital Private Ltd..,3,3,7,vacant,1200,cumilla,4750000.00,"Shaheed Shamsul Haque Sarak, Jhautola"
Emanate Your Knack For Gardening By Selling This 1470 Sq.Ft Flat At North Bagichagaon With Massive Balconies,3,3,11,vacant,1470,cumilla,5586000.00,"North Bagichagaon, Bagichagaon"
1400 Sq. Ft. Flat In Race Course Is Up For Sale Near Racecourse Cemetry,3,3,2,vacant,1400,cumilla,5320000.00,"North Race Course, Race Course"
Get Ready For Your Countless Peaceful Days With This 1350 Sq Ft Flat At South Thakur Para Is Up To Sale,3,3,4,vacant,1350,cumilla,4725000.00,"South Thakur Para, Thakur Para"
"With An Awesome Environment A 900 Sq Ft Flat Is Vacant For Sale In Rammala Road, South Thakur Para",2,2,6,vacant,900,cumilla,3150000.00,"South Thakur Para, Thakur Para"
"Positioned At Thakur Para, 1350 Sq Ft Residential Apartment Is Quite Accessible For Owning",3,3,5,vacant,1350,cumilla,5130000.00,"South Thakur Para, Thakur Para"
"3 Bedroom, 3 Bathroom Apartment With A View Is Up For Sale Nearby Jhautola Jame Masjid",3,3,10,vacant,1547,cumilla,5878000.00,"Shahid Khawaja Nizamuddin Road, Jhautola"
"A 1080 Sq Ft Residential Apartment For Sale At Rammala Road, Thakur Para",2,2,5,vacant,1080,cumilla,3780000.00,"South Thakur Para, Thakur Para"
Grab This 1550 Square Feet Flat Up For Sale In Jhautola,3,3,11,vacant,1550,cumilla,6500000.00,"Shahid Khawaja Nizamuddin Road, Jhautola"
1550 Sq Feet Flat For Sale In Jhautola,3,3,11,vacant,1550,cumilla,6510000.00,"Shahid Khawaja Nizamuddin Road, Jhautola"
In The Location Of Jhautola An Adequate 3 Bedroom House Is For Sale .,3,3,9,vacant,1500,cumilla,6000000.00,"Shahid Khawaja Nizamuddin Road, Jhautola"
This 1350 Sq Feet Flat For Sale In Thakurpara Close To Thakurpara Jame Masjid.,3,3,3,vacant,1350,cumilla,5130000.00,"South Thakur Para, Thakur Para"
Fine Flat Is Now For Sale Which Is In Manoharpur Near Janata Bank Limited,3,2,8,vacant,1025,cumilla,5500000.00,"Manoharpur, Kandirpar"
"We Are Offering A Reasonably Priced Flat For Sale Which Is Featuring 1200 Sq Ft Space In Monoharpur, Kandirpara",3,3,9,vacant,1200,cumilla,5500000.00,"Manoharpur, Kandirpar"
"Dwell In This Apartment Of 1380 Sq Ft, Perfect For Your Calm Living In North Bagichagaon",3,3,9,vacant,1380,cumilla,5520000.00,"North Bagichagaon, Bagichagaon"
Well Defined And Nice Living Space Of 1390 Sq Ft Is Up For Sale In North Bagichagaon,3,3,8,vacant,1390,cumilla,5560000.00,"North Bagichagaon, Bagichagaon"
"1415 Sq Ft Residential Apartment Is Available For Sale In Chotora, Cumilla",3,3,1,vacant,1415,cumilla,5660000.00,"Mogbari Choumohoni, Chotora"
1445 Square Feet Nice Flat For Sale In Mogbari Choumohoni,3,3,3,vacant,1445,cumilla,5785000.00,"Mogbari Choumohoni, Chotora"
"Buy This Nice Flat Of 1450 Sq Ft, Which Is Located At North Bagichagaon",3,3,11,vacant,1450,cumilla,5900000.00,"North Bagichagaon, Bagichagaon"
In The Location Of West Bagichagoun An Adequate 985 Sq.Ft House Is For Sale Near By Diabetic Hospital.,2,2,8,vacant,985,cumilla,3940000.00,"West Bagichagoun, Bagichagaon"
1013 Sq Ft Nice Flat Is Available For Sale In Manoharpur,3,3,7,vacant,1013,cumilla,5000000.00,"Manoharpur, Kandirpar"
"1050 Sq Ft Residential Flat With 2 Bedrooms And Other Features, Is Up For Sale In Moghultoli",2,2,8,vacant,1050,cumilla,4200000.00,"Shah Shuja Mosque Road, Moghultoli"
"1020 Sq Ft Flat Is Available For Sale In Shah Shuja Mosque Road, Moghultoli",2,2,8,vacant,1020,cumilla,4080000.00,"Shah Shuja Mosque Road, Moghultoli"
A Convenient And Well-constructed 1050 Sq.Ft Flat Is For Sale At Moghultoli Very Close To Shah Shuja Mosque,2,2,7,vacant,1050,cumilla,4200000.00,"Shah Shuja Mosque Road, Moghultoli"
"Built With Modern Amenities, Check This 1050 Sq Ft Flat Which Is Up For Sale At Shah Shuja Mosque Road, Moghultoli",2,2,1,vacant,1050,cumilla,4410000.00,"Shah Shuja Mosque Road, Moghultoli"
Covering 1020 Sq Ft Space A Flat Is Up For Sale In Moghultoli Nearby Shah Suja Masjid,2,2,7,vacant,1020,cumilla,4080000.00,"Shah Shuja Mosque Road, Moghultoli"
"In The Location Of Bproperty Village ,Rupganj A Nice Residential Plot Is For Sale.",,,,vacant,2160,narayanganj-city,3375000.00,"Rupganj, Narayanganj"
A Perfect 5 Katha Residential Plot Is Available For Sale At Purbachal Marine City,,,,vacant,3600,narayanganj-city,6500000.00,"Rupganj, Narayanganj"
"5 Katha Plot, now for sale in Bproperty Village",,,,vacant,3600,narayanganj-city,7625000.00,"Rupganj, Narayanganj"
"In The Beautiful Neighborhood In Bproperty Village, Rupganj A 5 Katha Residential Plot Is Up For Sale.",,,,vacant,3600,narayanganj-city,7625000.00,"Rupganj, Narayanganj"
"Check This 2160 Sq.Ft Residential Plot For Sale Which Is Located At Bproperty Village, Rupganj",,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
Have A Look At This Plot Which Is Up For Sale Located At Bproperty Village,,,,vacant,3600,narayanganj-city,5625000.00,"Rupganj, Narayanganj"
"Check This 5 Katha Nice Plot Is Up For Sale At Narayanganj, Bproperty Village",,,,vacant,3600,narayanganj-city,7625000.00,"Rupganj, Narayanganj"
"Have A Look At This Plot Which Is Up For Sale Located At Rupganj, Bproperty Village",,,,vacant,2160,narayanganj-city,3375000.00,"Rupganj, Narayanganj"
3 Katha nice Plot is available for sale in Bproperty Village,,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
"A Plot Which Is Up For Sale In Bproperty Village, Rupganj",,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
"A Five Katha Residential Plot Is Available For Sale In Bproperty Village, Narayanganj City.",,,,vacant,3600,narayanganj-city,7625000.00,"Rupganj, Narayanganj"
"A Plot Which Is Up For Sale In Bproperty Village, Rupganj",,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
"A Plot Which Is Up For Sale In Bproperty Village, Narayanganj",,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
"This Five Katha Residential Plot Is Now Available For Sale In Narayanganj City, Bproperty Village",,,,vacant,3600,narayanganj-city,7625000.00,"Rupganj, Narayanganj"
Invest In This Wonderful Plot In Bproperty Village Which Is Ready For Sale,,,,vacant,3600,narayanganj-city,5625000.00,"Rupganj, Narayanganj"
"Plot For Sale In Rupganj Narayanganj, Bproperty Village",,,,vacant,3600,narayanganj-city,7625000.00,"Rupganj, Narayanganj"
"Make This 5 Katha Plot Your Next Residing Location, Which Is Up For Sale In Bproperty Village",,,,vacant,3600,narayanganj-city,7625000.00,"Rupganj, Narayanganj"
"Nice Residential 5 Katha Plot Can Be Found In Rupganj For Sale, Near Zinda Park",,,,vacant,3600,narayanganj-city,7625000.00,"Rupganj, Narayanganj"
"Start Your New Home, In This 3 Katha Plot For Sale In Bproperty Village, Rupganj .",,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
"A 3 Katha Plot Is Up For Sale In The Beautiful Location Of Rupganj, Bproperty Village, Narayanganj",,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
In The Beautiful Neighborhood In Bproperty Village A Residential Plot For Sale,,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
A 3 Katha Plot Is Up For Sale In The Beautiful Location Of Bproperty Village,,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
"Take This Residential Plot Which Is Ready For Sale At Narayanganj City, Bproperty Village",,,,vacant,3600,narayanganj-city,7625000.00,"Rupganj, Narayanganj"
3 Katha Plot is available for sale in Purbachal Marine City,,,,vacant,2160,narayanganj-city,3900000.00,"Rupganj, Narayanganj"
"5 Katha Plot In Bproperty Village, Rupganj, Narayanganj Is Up For Sale",,,,vacant,3600,narayanganj-city,7625000.00,"Rupganj, Narayanganj"
"5 Katha Plot In Rupganj, Bproperty Village Is Up For Sale",,,,vacant,3600,narayanganj-city,7625000.00,"Rupganj, Narayanganj"
"Plot Of 5 Katha Is Up For Sale In Narayanganj, Rupganj, Bproperty Village",,,,vacant,3600,narayanganj-city,7625000.00,"Rupganj, Narayanganj"
"A Residential Plot Of Three Katha Is Available For Sale In Narayanganj, Bproperty Village",,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
"Plot Of 5 Katha Is Up For Sale In Bproperty Village, Narayanganj, Rupganj",,,,vacant,3600,narayanganj-city,7625000.00,"Rupganj, Narayanganj"
"Get This Wonderful 3 Katha Plot In Bproperty Village, Which Is Ready For Sale",,,,vacant,2160,narayanganj-city,3375000.00,"Rupganj, Narayanganj"
A 3 Katha Residential Plot For Sale In Purbachal American City,,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
"In The Location Of Bproperty Village, Narayanganj This Residential Plot For Sale .",,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
"See This 2160 Sq.Ft Residential Plot For Sale In Bproperty Village, Rupganj .",,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
"A Residential Plot For Sale Which Is Located At Bproperty Village, Narayanganj City",,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
"In Bproperty Village , A Standard Residential Plot Is For Sale",,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
"Visit This Residential Plot For Sale In Bproperty Village, Rupganj .",,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
"5 Katha Plot is now up for sale, in Bproperty Village",,,,vacant,3600,narayanganj-city,7625000.00,"Rupganj, Narayanganj"
3 Katha Plot now up for sale in Bproperty Village,,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
3 Katha Plot is now for sale in Bproperty Village,,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
"3 Katha Plot, is now up for sale in Bproperty Village",,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
"Plot Is Of 5 Katha For Sale In Narayanganj, Bproperty Village",,,,vacant,3600,narayanganj-city,7625000.00,"Rupganj, Narayanganj"
"5 Katha Plot For Sale In Bproperty Village, Narayanganj",,,,vacant,3600,narayanganj-city,7625000.00,"Rupganj, Narayanganj"
Get This Pleasant Plot In Bproperty Village Which Is Ready For Sale,,,,vacant,3600,narayanganj-city,7625000.00,"Rupganj, Narayanganj"
"3 Katha Plot For Sale In Bproperty Village, Rupganj, Narayanganj",,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
This 5 katha Plot Which Is Available In Bproperty Village For Sale Will Ensure Your Higher Quality Of Living,,,,vacant,3600,narayanganj-city,5000000.00,"Rupganj, Narayanganj"
"A 3 Katha Plot Is For Sale At Rupganj, Bproperty Village",,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
"In The Location Of Bproperty Village, Rupganj A Residential Plot Is For Sale",,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
"4 Katha Exclusive Plot Is Ready For Sale In Purbachal American City, Narayanganj",,,,vacant,2880,narayanganj-city,13000000.00,"Rupganj, Narayanganj"
Plot For Sale In A Suitable Place In Bproperty Village,,,Merin City - Purbach,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
"Visit This 3 Katha Plot For Sale In Bproperty Village, Narayanganj, Rupganj",,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
"5 Katha Plot for sale in Bproperty Village, Rupganj",,,,vacant,3600,narayanganj-city,7625000.00,"Rupganj, Narayanganj"
"Take This Residential Plot Is Ready For Sale At Bproperty Village, Narayanganj",,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
"In Bproperty Village , Rupganj A Large Residential Plot For Sale",,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
"This Residential Plot In Bproperty Village, Rupganj With A Convenient Price Is Up For Sale",,,,vacant,3600,narayanganj-city,7625000.00,"Rupganj, Narayanganj"
The Most Appealing Plot Is Up For Sale In Bproperty Village,,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
"Check This Plot For Sale In Rupganj, Narayanganj, Bproperty Village",,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
"A Residential Plot For Sale In Bproperty Village, Rupganj .",,,,vacant,3600,narayanganj-city,7625000.00,"Rupganj, Narayanganj"
"Residential Plot For Sale In Bproperty Village, Rupganj",,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
"A Plot of 12.5 Katha Is Available For Sale In Bproperty Village, Narayanganj",,,,vacant,9000,narayanganj-city,15000000.00,"Rupganj, Narayanganj"
3 Katha Plot is for sale in Bproperty Village,,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
"5 Katha Plot For Sale In Bproperty Village, Rupganj",,,,vacant,3600,narayanganj-city,7625000.00,"Rupganj, Narayanganj"
"5 Katha Plot now for sale, in Bproperty Village",,,,vacant,3600,narayanganj-city,7625000.00,"Rupganj, Narayanganj"
Look At This 5 Katha Plot Now For Sale In Bproperty Village Near To Rupganj Upazila Health Complex,,,,vacant,3600,narayanganj-city,7625000.00,"Rupganj, Narayanganj"
5 Katha Plot Now For Sale In Bproperty Village Near Pitolganj Dakhil Madrasha,,,,vacant,3600,narayanganj-city,7625000.00,"Rupganj, Narayanganj"
Next To Tan Mushri Madhya Para Jame Masjid 5 Katha Plot Now For Sale In Bproperty Village,,,,vacant,3600,narayanganj-city,7625000.00,"Rupganj, Narayanganj"
"Residential Plot For Sale At Bproperty Village, Rupganj",,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
A 3 Katha Plot Sale In Rupganj Bproperty Village.,,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
"Plot For Sale In Narayanganj, Bproperty Village",,,,vacant,3600,narayanganj-city,7625000.00,"Rupganj, Narayanganj"
A 3 katha Residential Plot Is For Sale In Bproperty Village,,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
Three Katha Residential Plot Is Available For Sale In Bproperty Village,,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
5 Katha Plot is available for sale in Bproperty Village,,,,vacant,3600,narayanganj-city,7625000.00,"Rupganj, Narayanganj"
"A Plot Which Is Up For Sale In Bproperty Village, Rupganj, Narayanganj",,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
In Bproperty Village A Standard Residential Plot For Sale,,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
3 katha Residential Plot Is For Sale In Bproperty Village,,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
5 Katha nice Plot is now for sale in Bproperty Village,,,,vacant,3600,narayanganj-city,5625000.00,"Rupganj, Narayanganj"
"A 3 Katha Plot Is Up For Sale In The Beautiful Location Of Rupganj, Bproperty Village, Narayanganj City",,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
"A 3 Katha Plot Is Up For Sale In The Beautiful Location Of Bproperty Village, Narayanganj",,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
"A 3 Katha Plot Is Up For Sale In The Beautiful Location Of Bproperty Village, Rupganj",,,,vacant,2160,narayanganj-city,3375000.00,"Rupganj, Narayanganj"
"A Perfect Residential Plot Is Available For Sale At Bproperty Village, Narayanganj",,,,vacant,3600,narayanganj-city,7625000.00,"Rupganj, Narayanganj"
"A 3 Katha Plot Is Up For Sale In The Beautiful Location Of Bproperty Village, Narayanganj",,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
"We Have A Nice Plot Which Is Ready For Sale In Narayanganj City, Bproperty Village",,,,vacant,3600,narayanganj-city,7625000.00,"Rupganj, Narayanganj"
"We Have A 5 Katha Nice Plot Which Is Ready For Sale In Rupganj, Bproperty Village",,,,vacant,3600,narayanganj-city,7625000.00,"Rupganj, Narayanganj"
"Have A Look At This Plot Which Is Up For Sale Located At Rupganj, Bproperty Village",,,,vacant,3600,narayanganj-city,7625000.00,"Rupganj, Narayanganj"
"Grab This 5 Katha Plot Ready For Sale In Narayanganj City, Rupganj",,,,vacant,3600,narayanganj-city,12000000.00,"Rupganj, Narayanganj"
"5 Katha Plot In Bproperty Village, Rupganj, Narayanganj Is Up For Sale",,,,vacant,3600,narayanganj-city,7625000.00,"Rupganj, Narayanganj"
5 Katha Plot In Bproperty Village Is Up For Sale,,,,vacant,3600,narayanganj-city,7625000.00,"Rupganj, Narayanganj"
"Plot Of 5 Katha Is Up For Sale In Bproperty Village, Rupganj, Narayanganj",,,,vacant,3600,narayanganj-city,7625000.00,"Rupganj, Narayanganj"
"Grab This Plot Is Ready For Sale At Bproperty Village, Narayanganj",,,,vacant,2160,narayanganj-city,3375000.00,"Rupganj, Narayanganj"
This Residential Plot In Rupganj Is Up For Sale In A Wonderful Neighborhood,,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
At Bproperty Village ! A Nice Residential Plot For Sale,,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
"Residential Plot For Sale At Bproperty Village, Rupganj",,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
A 3 Katha Plot Sale In Rupganj Bproperty Village.,,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
"Plot For Sale In Narayanganj, Bproperty Village",,,,vacant,3600,narayanganj-city,7625000.00,"Rupganj, Narayanganj"
A 3 katha Residential Plot Is For Sale In Bproperty Village,,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
Three Katha Residential Plot Is Available For Sale In Bproperty Village,,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
5 Katha Plot is available for sale in Bproperty Village,,,,vacant,3600,narayanganj-city,7625000.00,"Rupganj, Narayanganj"
"A Plot Which Is Up For Sale In Bproperty Village, Rupganj, Narayanganj",,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
In Bproperty Village A Standard Residential Plot For Sale,,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
3 katha Residential Plot Is For Sale In Bproperty Village,,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
5 Katha nice Plot is now for sale in Bproperty Village,,,,vacant,3600,narayanganj-city,5625000.00,"Rupganj, Narayanganj"
"A 3 Katha Plot Is Up For Sale In The Beautiful Location Of Rupganj, Bproperty Village, Narayanganj City",,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
"A 3 Katha Plot Is Up For Sale In The Beautiful Location Of Bproperty Village, Narayanganj",,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
"A 3 Katha Plot Is Up For Sale In The Beautiful Location Of Bproperty Village, Rupganj",,,,vacant,2160,narayanganj-city,3375000.00,"Rupganj, Narayanganj"
"A Perfect Residential Plot Is Available For Sale At Bproperty Village, Narayanganj",,,,vacant,3600,narayanganj-city,7625000.00,"Rupganj, Narayanganj"
"A 3 Katha Plot Is Up For Sale In The Beautiful Location Of Bproperty Village, Narayanganj",,,,vacant,2160,narayanganj-city,4575000.00,"Rupganj, Narayanganj"
"We Have A Nice Plot Which Is Ready For Sale In Narayanganj City, Bproperty Village",,,,vacant,3600,narayanganj-city,7625000.00,"Rupganj, Narayanganj"
"We Have A 5 Katha Nice Plot Which Is Ready For Sale In Rupganj, Bproperty Village",,,,vacant,3600,narayanganj-city,7625000.00,"Rupganj, Narayanganj"
"Have A Look At This Plot Which Is Up For Sale Located At Rupganj, Bproperty Village",,,,vacant,3600,narayanganj-city,7625000.00,"Rupganj, Narayanganj"
"Grab This 5 Katha Plot Ready For Sale In Narayanganj City, Rupganj",,,,vacant,3600,narayanganj-city,12000000.00,"Rupganj, Narayanganj"
